item_id,applicability_score,text_hash,text
787,0.0,3776a60b4d5dc59a93ccea2cfc61d9fa90baa5302739abe499527aa9e15d5e58,"quislingborisjohnson.blogspot.com/2025/07/weal... docs.google.com/document/d/e... He highlights that the top 10 % of emitters cause half of global emissions, and the top 1 % emit twice as much as the bottom 50 %.” Professor Kevin Anderson #ChatGPT Llewelyn Pritchard 30 July 2025"
788,0.0,cbda0bf31bc30ececc680466bb1cbd2ee710de36fec2dba9a78ff52adaf7c21b,"My quant professor did something similar. He told us ChatGPT could be helpful in teaching us to code, but he structured the class in such a way that if you didn't know what you were doing first and just asked ChatGPT to answer the questions for you, it'd always give you bullshit code that never ran."
789,0.0,e7bffa29aa71df86b54d98e619411d68877da4f36fb8ff9512882291a7227e62,"The Biggest Signs That AI Wrote a Paper, According to a Professor How do you spot a ChatGPT written paper? How do you spot a ChatGPT written paper? #Artificial #Intelligence #AI #Artificial #intelligence #ChatGPT Origin | Interest | Match"
790,0.0,055689dc4a798a877688f7abcc7a41685fe6a5637c83ca8be45450f2223795a8,"The Biggest Signs That AI Wrote a Paper, According to a Professor How do you spot a ChatGPT written paper? Original Source How do you spot a ChatGPT written paper? #Artificial #Intelligence Origin | Interest | Match"
791,0.0,622a7b263a760f1adf1d708ab9cbe3554258e5691f1f0ba3c0b62848e9238340,trumpsauthoritarianassault.blogspot.com/2025/07/weal... and the top 1 % emit twice as much as the bottom 50 %.” Professor Kevin Anderson #ChatGPT Llewelyn Pritchard 28 July 2025
792,0.0,e09a940099124c16185f7894221f9b20a1c9c42e2184b43f923593e81e9d542c,ok this lecture is a bust the professor appears to have outsourced her brain to ChatGPT. very sad to see it
793,0.0,9d1c8248ea3ef0e181ccf133f0e6ab8b31cc5eb45a6c576b342f262c2b140fa0,If any modern scholar had the track record of ChatGPT they would be an academic pariah. How many professor do you know who’ve been caught multiple times fabricating sources and plagiarizing their peers and are still consulted for their opinion?
794,0.0,f0eb6b24d26deaa1aa44dbe906b1f8471fd6301f3acd9deb3817bdaa3357e6c2,"""I asked chatgpt"" ""I asked gro"" well I asked DJ Professor K what to do with my roach problem and he recommended I burn my house down"
795,0.0,408e73dc72b02497cafa3d3b9462c12cd26aa32f89b188532d6571f2b8297ace,Full offence to anyone who uses it but if I was paying a small fortune to learn something and I found out my professor was using chatGPT to craft lesson plans I’d find a way to sue the school
796,0.0,1e2cdb393d0375a0adfbebee0f742589e43eefc109803d1a8e89e05f98b3aae0,"I was trying to think of something a professor/researcher could use ChatGPT agent mode for, and the first thing that came to mind was finding paper reviewers. Scan paper. Search literature. Find email address. Log into manuscript system. Send invite. But without oversight I find this horrifying. :-\"
797,0.0,0c362febacb2d3cc5040d80bcfa807e8aa0134edcf2a1d0c22b29a35bb1803ce,"6/ OpenAI did something similar with certain names, e.g. ChatGPT does not respond to prompts that refer to the Harvard professor and computer scientist Jonathan Zittrain. <URL>"
798,0.0,7483dc9d6589e621a7b69d3e9db21647b3c9f3b936820b1e17bd7a41c433e02f,"A friend is a professor and a grad student submitted work obv by ChatGPT with fake sources. I asked them for the assignment and used Deep Research + multiple passes to write out a skeleton paper, each section, and polish. They said the result was v impressive. These people are just lazy."
799,0.0,3c4b55bb8132b2e25de4c8158fcc9b2a4ad0163f949128a62127859d65eeae5b,"Dating a professor and she’s said it’s pretty obvious if ChatGPT wrote the paper. We’re a low admission standards D3 school and no student is quoting texts off syllabus in their discussion responses, unless it’s AI. She gives them one chance to fix things before she takes it to disciplinary group."
800,0.0,26f3f4ce93ff8f5c7140b3aedc993727ca7c41828974615d94b689cb7f21268e,"professor just assigned extra credit to use chatgpt and said that we all need to get used to using it bc it's very helpful. mind you we are in a medical field....,. butlerian jihad NOW"
801,1.0,9beb703c00751bb5d3025e4755761ede5251525c68e4cead5737aba1387dd9f9,tem uma parte do meu trabalho que é corno job total e eu deleguei pro chatgpt fazer E ELE FEZ CERTINHO e usei na faculdade pra formatar um trabalho de um jeito específico que o professor queria e me poupou de um trabalhão terror nenhum
802,0.0,ed21e6e4c4ef4a886ffcd022a99883f57c7173d5f89dd784df57bc870505d668,"With ChatGPT Agent, Future Jobs Might Feel Like Playing Games Wharton professor Ethan Mollick, who had early access to the ChatGPT agent, called it “a big step forward for getting AIs to do real ... #Global #Tech #OpenAI Origin | Interest | Match"
803,0.0,ed21e6e4c4ef4a886ffcd022a99883f57c7173d5f89dd784df57bc870505d668,"With ChatGPT Agent, Future Jobs Might Feel Like Playing Games Wharton professor Ethan Mollick, who had early access to the ChatGPT agent, called it “a big step forward for getting AIs to do real ... #Global #Tech #OpenAI Origin | Interest | Match"
804,0.0,0acfb9fc9257bb0d18d6d38ea374a9ab43a607df2044e2512b207d5a45bece3d,"In her NYT op-ed ""My Summer of Reckoning With ChatGPT"", author & professor Meghan O'Rourke uses the expression ""the temptation to outsource thinking"" and that is my express fear about AI. That people will literally start thinking less."
805,0.0,39802ebf27460dc5ce83c003f2acdd99d96ded63bb240b5f8e372c128452b2fd,"This is one of the best articles I’ve read about the human impact of generative AI, written from the perspective of a poet and professor who uses ChatGPT frequently."
806,0.0,eec25a578e1843f6c73d72d022af30fcc8a481bfd0e6c2b9f750b0c61251b1d9,"I think for me, what killed anything resembling enthusiasm for education was my professor teaching us specific chatgpt prompts for our assignment for several hours and then sitting on his ass and doing nothing for the rest of the assignment period"
807,0.0,52a91389b2d53d1852621dc2d19f73961d836593e91f041c9ba303411e386cc8,"Students don’t have the same incentives to talk to their professors — or even their classmates — anymore. Chatbots like ChatGPT, Gemini and Claude have given them a new path to self-sufficiency. Instead of asking a professor for help on a paper topic, students can go to a chatbot. cal.news/3Iu6tCp"
808,0.0,4b5ebef60d896f7fae8be1a386c90f21b07a163cace1d021c03d643dc9dcc935,"Hey <USER> can you run to OSU real quick Remotely watched a presentation for professional development today and the professor had ""Source: OpenAI/Chatgpt"" on one of his slides Also the presentation was not very good. Shocking, I know"
809,0.0,681473e65878a59ab11b95cf8d269b022267c291e1addf413f803e1049c7b6d1,"True story: I had to ask a professor if I could NOT use ChatGPT on an assignment. She agreed, but I was absolutely gonna take the hit to my grade if she insisted on it."
810,0.0,6d62593e305184cfc4bc8106971dd75edc0a72a9ddbf5448d9b3a741ae21e4c8,"Last up, Prof. Lee (UC Santa Clara), law professor and the blogger behind ChatGPT Is Eating The World. As the only even remotely pro-fair use person on this panel, he's outnumbered 4-to-1."
811,0.0,7c44009b2181abfbe91451d0f970d7dfbcb157f47a692f12ea545ebf8ef67d39,My college professor had us all try ChatGPT and I thought it was such a stupid exercise. It’s the only time I’ve used it. Using AI is embarrassing at this point.
812,0.0,002127a60cf843871332f5ff504789caa128d3ac0e1c48d6e453bf8c0a697967,I am a professor who hates ChatGPT and I have banned it from use in my classrooms. Good on these kids!
813,0.0,038093820832b16a0dff04fb4ef9afbdce6197192217667d4bd44d9be0c3f367,Student Demands Tuition Refund After Catching Professor Using ChatGPT - Slashdot via <USER>
814,0.0,c9ee429e3bbfcc6417691ed6fbe0e40dae76e49f89eec5c565ba85b2777ce7d7,"True! Like I loved having a professor who fucking loved having an interest in the topic, but then I ended up sitting next to the folks who were all ""oh I can't help but ask chatgpt for homework answers"" unfortunately. It was nice to have an enthusiastic professor instead of ""oh the uni forced me"""
815,0.0,0fd0117bd38b82f20f7e22559ac2bab67b699ddbee389fb367bec0bcb41136d6,"community college level academia seems to be living out some sort of ""Dead Classroom"" variant of dead internet theory where chatgpt prompts reply to other chatgpt prompts before the professor feeds the assignments into chatgpt for grading"
816,0.0,2d696331c0824f112042cb1eaca05e14875bda8e96cf85dfd54fb71813e2274e,Feel like I need to update this comic to add that both professor and student are using chatgpt <URL>
817,1.0,be29229856a499562c8468eca43a21796478050e098b43f6e183403db02e2494,A galera da licenciatura deveria estar lutando por uma legislação que proibisse chatgpt com pernas de ocupar lugar de professor na de aula (o que deve ocorrer em breve)
818,0.0,6ce382b5c9b44327a9ff152d8b4e3c1d562f76e02a33b8475f4529598e2e2b94,I used an em dash last week and got a message from my professor to cite chatgpt as a resource if I use it... I said I didnt use chatgpt and she got all sassy with me. Like sorry I felt like it was needed.
819,0.0,c5052a02d4be34511bb724914e0e9f1d2ecb2890e0333a9e87cf9ceb0eb5110d,"Most students are using AI to write, but not necessarily to cheat. They’re brainstorming, revising and thinking critically with tools like ChatGPT. A writing professor says this isn’t a threat – it’s an opportunity, rather than a loss."
820,0.0,2fe9ca4167f428cffef131d16efa6818d5d5ab1b065045873513f5fd9885a0af,"W professor, love him❤️ site is writingsucks.org #AIHumanizer #AIDetector #ChatGPT #AI #ArtificialIntelligence #AITools #AIHumanizer #HumanizeAI #PlagiarismFree #BypassDetectors #AITextBypass #ArtificialIntelligence #HumanizeChatGPT #USA #america"
821,0.0,a1f27090a551074f23f0005b7366a5a92e22bf279fc9bcc8e5b5ef777eb36546,"If you're a professor and you're feeding other people's work into ChatGPT or CoPilot to generate summaries or podcasts etc, (as some edtech people seem to think we should use gAI) I want to ask how you think it is acceptable, whether you ask permission from the authors, and just why"
822,0.0,d9a90fca776b6ec47c6b742b4aad811c6f6a7e2c20ed25d4a61f01a97647a9ee,Cool ahh professor😍 site is writingsucks.org #AIHumanizer #AIDetector #ChatGPT #AI #ArtificialIntelligence #AITools #AIHumanizer #HumanizeAI #PlagiarismFree #BypassDetectors #AITextBypass #ArtificialIntelligence #HumanizeChatGPT #USA #america #trump #unitedstatesofamerica
823,0.0,4ccfb94bf0d4ec4b75aefc43c0d06e2018c8eaa7af84a392f0edbc43da2d6d79,"💬 Do #LLMs really understand human language? #ChatGPT says yes, but Professor <USER> is sceptical while Dr Bentz agrees with the language model. Join their public debate: 📅 3 July, 6 pm 📍 Lecture theatre 13 More information: <URL> #KeepCALLM"
824,1.0,7e7651434d3cc737fff9c8712e923f8a0b279137a9c91c6602d3f214c2511693,"Dito isso corta pro professor no curso de IA dizendo q usou um chatgpt da vida pra resumir um livro, assim ele economizou tempo pra poder trabalhar mais em outra coisa 🤡"
825,0.0,3ca5998727b27c3ef65428d03ffa4d79aabd7f2c09cdb3423e94207831252f9d,"Claude’s the coding prodigy, generating code that would have my professor questioning reality. Me? I’m still running basic tasks with ChatGPT like ‘Just a tiny adjustment, no panic.’ But hey, we all have our roles, right? Every tool shines in its moment. I’m just vibing through the usual, tho."
826,0.0,3702ffdd25d2e1b4dacc5ed2785cc33f6f3b5b70be31e6730497a9471d12c81f,"I swear, the more emotionally unstable I get, the better LLMs work 😭 Me: “PLEASE I’M DYING, MY PROFESSOR IS WATCHING, FIX THIS WORD2VEC THING, I’M CRYINGGG” ChatGPT: “Here’s a full Jupyter notebook, babe.” Drama is the new prompt engineering. Trained on the internet. Powered by existential dread. 🙂"
827,1.0,1c5a8694370f36fbfd5aedf97dcec663448eb7c6e965e99afe8765321c971ac0,"Meu professor fez isso na minha formatura só pra mandar o chatGPT ir a merda, porque a IA jamais vai entender o que é produzir algo humano. Meu professor é de cinema, mas ele me orientou em Artes Visuais porque o doutorado dele foi em quadrinhos"
828,0.0,37a35a410fda219e4481c7a1f7d574f256f917bd4ac6bb0bebf763b3fb8f4d5f,"A good podcast that raises red flags about that MIT Media Lab paper I felt a little sheepish suggesting that the writing in the Media Lab paper about ""cognitive debt"" and ChatGPT needed some work. Ashley Juavinett, Professor of Neurobiology at UC San Diego, and psychologist Cat Hicks have no such…"
829,0.0,3607823d90334efd459de6c624036b8ee5c75410840c9dfe4c44d67d07b44b2d,"A good podcast that raises red flags about that MIT Media Lab paper I felt a little sheepish suggesting that the writing in the Media Lab paper about ""cognitive debt"" and ChatGPT needed some work. Ashley Juavinett, Professor of Neurobiology at UC San Diego, and psychologist Cat Hicks have no […]"
830,0.0,58012a9385d1baa8911429100238e612f60fc0538ae258762b1b2077659ad283,currently wondering if i got a chatgpt professor for this class cos wtf
831,0.0,7fc370fadf8c812847ae44f1e23e2e17f110005fe1e1ed82ba370aadb6ef427d,How's chatgpt working for ya writing all your college papers. Your professor find out yet?
832,0.0,b3b4b873d39d7756b0524c18b3e2c98da948312d279aab30256ed88285381119,i'm pretty sure my professor used chatgpt to make one of my exams LMAO
